team,defense_passing_epa_x,defense_rushing_epa_x,defense_pacr_x,defesne_wopr_x,defensive_racr_x,defense_sacks_x,defense_interceptions_x,passing_epa_x,rushing_epa_x,pacr_x,wopr_x,racr_x,sacks_x,interceptions_x,opponent_x,opponent_y,team_score_x,opponent_score_x,opponent,team_x,defense_passing_epa_y,defense_rushing_epa_y,defense_pacr_y,defesne_wopr_y,defensive_racr_y,defense_sacks_y,defense_interceptions_y,passing_epa_y,rushing_epa_y,pacr_y,wopr_y,racr_y,sacks_y,interceptions_y
DET,-3.795951128,-0.587721825,0.856275558,0.23404254,1.28368926,3.5,1.666666627,5.12949419,-0.442928672,1.144228816,0.323529363,1.30859971,1.75,1,DET,GB,34,20,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
LV,0.610190272,0.022218173,1.052874565,0.25000003,0.53982079,1.799999952,2,-1.807056904,-1.157999158,1.012217879,0.289473712,0.571608245,3.75,1.600000024,LV,GB,17,13,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
NO,-6.491751194,-0.756468654,0.644887686,0.289473653,0.323994726,2.200000048,1.75,-1.425472617,-1.092284203,0.940404534,0.268292695,-0.422439754,2.428571463,1,NO,GB,17,18,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
ATL,0.504227638,-1.409260631,0.8204934,0.305555493,0.345539153,1.666666627,1.5,-3.22926712,-0.954747736,1.188958049,0.289473683,1.112528205,4,1.5,ATL,GB,25,24,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25,CHI,GB,20,38,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
DET,-3.795951128,-0.587721825,0.856275558,0.23404254,1.28368926,3.5,1.666666627,5.12949419,-0.442928672,1.144228816,0.323529363,1.30859971,1.75,1,DET,GB,34,20,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
LV,0.610190272,0.022218173,1.052874565,0.25000003,0.53982079,1.799999952,2,-1.807056904,-1.157999158,1.012217879,0.289473712,0.571608245,3.75,1.600000024,LV,GB,17,13,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
NO,-6.491751194,-0.756468654,0.644887686,0.289473653,0.323994726,2.200000048,1.75,-1.425472617,-1.092284203,0.940404534,0.268292695,-0.422439754,2.428571463,1,NO,GB,17,18,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
ATL,0.504227638,-1.409260631,0.8204934,0.305555493,0.345539153,1.666666627,1.5,-3.22926712,-0.954747736,1.188958049,0.289473683,1.112528205,4,1.5,ATL,GB,25,24,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25,CHI,GB,20,38,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
DET,-3.795951128,-0.587721825,0.856275558,0.23404254,1.28368926,3.5,1.666666627,5.12949419,-0.442928672,1.144228816,0.323529363,1.30859971,1.75,1,DET,GB,34,20,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
LV,0.610190272,0.022218173,1.052874565,0.25000003,0.53982079,1.799999952,2,-1.807056904,-1.157999158,1.012217879,0.289473712,0.571608245,3.75,1.600000024,LV,GB,17,13,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
NO,-6.491751194,-0.756468654,0.644887686,0.289473653,0.323994726,2.200000048,1.75,-1.425472617,-1.092284203,0.940404534,0.268292695,-0.422439754,2.428571463,1,NO,GB,17,18,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
ATL,0.504227638,-1.409260631,0.8204934,0.305555493,0.345539153,1.666666627,1.5,-3.22926712,-0.954747736,1.188958049,0.289473683,1.112528205,4,1.5,ATL,GB,25,24,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25,CHI,GB,20,38,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
DET,-3.795951128,-0.587721825,0.856275558,0.23404254,1.28368926,3.5,1.666666627,5.12949419,-0.442928672,1.144228816,0.323529363,1.30859971,1.75,1,DET,GB,34,20,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
LV,0.610190272,0.022218173,1.052874565,0.25000003,0.53982079,1.799999952,2,-1.807056904,-1.157999158,1.012217879,0.289473712,0.571608245,3.75,1.600000024,LV,GB,17,13,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
NO,-6.491751194,-0.756468654,0.644887686,0.289473653,0.323994726,2.200000048,1.75,-1.425472617,-1.092284203,0.940404534,0.268292695,-0.422439754,2.428571463,1,NO,GB,17,18,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
ATL,0.504227638,-1.409260631,0.8204934,0.305555493,0.345539153,1.666666627,1.5,-3.22926712,-0.954747736,1.188958049,0.289473683,1.112528205,4,1.5,ATL,GB,25,24,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25,CHI,GB,20,38,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
DET,-3.795951128,-0.587721825,0.856275558,0.23404254,1.28368926,3.5,1.666666627,5.12949419,-0.442928672,1.144228816,0.323529363,1.30859971,1.75,1,DET,GB,34,20,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
LV,0.610190272,0.022218173,1.052874565,0.25000003,0.53982079,1.799999952,2,-1.807056904,-1.157999158,1.012217879,0.289473712,0.571608245,3.75,1.600000024,LV,GB,17,13,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
NO,-6.491751194,-0.756468654,0.644887686,0.289473653,0.323994726,2.200000048,1.75,-1.425472617,-1.092284203,0.940404534,0.268292695,-0.422439754,2.428571463,1,NO,GB,17,18,GB,GB,-1.38120544,0.062478565,1.146198988,0.282051295,-0.242659271,2.142857075,1,-1.999581933,-0.128246367,0.709808648,0.25000003,0.292269528,2,2
ATL,0.504227638,-1.409260631,0.8204934,0.305555493,0.345539153,1.666666627,1.5,-3.22926712,-0.954747736,1.188958049,0.289473683,1.112528205,4,1.5,ATL,HOU,21,19,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
BAL,-8.263084412,-1.285269976,0.743375659,0.268292665,0.512436092,3.599999905,2,-1.125380039,0.109010644,1.113971472,0.305555582,1.018324614,3.75,1,BAL,HOU,25,9,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1,IND,HOU,31,20,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
JAX,1.898568034,-0.828268826,0.962626934,0.234042555,1.86588943,3,1.25,-1.067680359,-1.033538461,1.062184811,0.289473623,0.942154825,3.25,1,JAX,HOU,17,37,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
PIT,-3.220057726,0.000801739,0.830326617,0.289473742,0.690930367,4.25,1.666666627,-5.446530819,-1.265805364,0.864830732,0.282051295,0.655430138,2.799999952,1.333333373,PIT,HOU,6,30,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
ATL,0.504227638,-1.409260631,0.8204934,0.305555493,0.345539153,1.666666627,1.5,-3.22926712,-0.954747736,1.188958049,0.289473683,1.112528205,4,1.5,ATL,HOU,21,19,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
BAL,-8.263084412,-1.285269976,0.743375659,0.268292665,0.512436092,3.599999905,2,-1.125380039,0.109010644,1.113971472,0.305555582,1.018324614,3.75,1,BAL,HOU,25,9,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1,IND,HOU,31,20,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
JAX,1.898568034,-0.828268826,0.962626934,0.234042555,1.86588943,3,1.25,-1.067680359,-1.033538461,1.062184811,0.289473623,0.942154825,3.25,1,JAX,HOU,17,37,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
PIT,-3.220057726,0.000801739,0.830326617,0.289473742,0.690930367,4.25,1.666666627,-5.446530819,-1.265805364,0.864830732,0.282051295,0.655430138,2.799999952,1.333333373,PIT,HOU,6,30,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
ATL,0.504227638,-1.409260631,0.8204934,0.305555493,0.345539153,1.666666627,1.5,-3.22926712,-0.954747736,1.188958049,0.289473683,1.112528205,4,1.5,ATL,HOU,21,19,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
BAL,-8.263084412,-1.285269976,0.743375659,0.268292665,0.512436092,3.599999905,2,-1.125380039,0.109010644,1.113971472,0.305555582,1.018324614,3.75,1,BAL,HOU,25,9,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1,IND,HOU,31,20,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
JAX,1.898568034,-0.828268826,0.962626934,0.234042555,1.86588943,3,1.25,-1.067680359,-1.033538461,1.062184811,0.289473623,0.942154825,3.25,1,JAX,HOU,17,37,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
PIT,-3.220057726,0.000801739,0.830326617,0.289473742,0.690930367,4.25,1.666666627,-5.446530819,-1.265805364,0.864830732,0.282051295,0.655430138,2.799999952,1.333333373,PIT,HOU,6,30,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
ATL,0.504227638,-1.409260631,0.8204934,0.305555493,0.345539153,1.666666627,1.5,-3.22926712,-0.954747736,1.188958049,0.289473683,1.112528205,4,1.5,ATL,HOU,21,19,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
BAL,-8.263084412,-1.285269976,0.743375659,0.268292665,0.512436092,3.599999905,2,-1.125380039,0.109010644,1.113971472,0.305555582,1.018324614,3.75,1,BAL,HOU,25,9,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1,IND,HOU,31,20,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
JAX,1.898568034,-0.828268826,0.962626934,0.234042555,1.86588943,3,1.25,-1.067680359,-1.033538461,1.062184811,0.289473623,0.942154825,3.25,1,JAX,HOU,17,37,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
PIT,-3.220057726,0.000801739,0.830326617,0.289473742,0.690930367,4.25,1.666666627,-5.446530819,-1.265805364,0.864830732,0.282051295,0.655430138,2.799999952,1.333333373,PIT,HOU,6,30,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
ATL,0.504227638,-1.409260631,0.8204934,0.305555493,0.345539153,1.666666627,1.5,-3.22926712,-0.954747736,1.188958049,0.289473683,1.112528205,4,1.5,ATL,HOU,21,19,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
BAL,-8.263084412,-1.285269976,0.743375659,0.268292665,0.512436092,3.599999905,2,-1.125380039,0.109010644,1.113971472,0.305555582,1.018324614,3.75,1,BAL,HOU,25,9,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1,IND,HOU,31,20,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
JAX,1.898568034,-0.828268826,0.962626934,0.234042555,1.86588943,3,1.25,-1.067680359,-1.033538461,1.062184811,0.289473623,0.942154825,3.25,1,JAX,HOU,17,37,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
PIT,-3.220057726,0.000801739,0.830326617,0.289473742,0.690930367,4.25,1.666666627,-5.446530819,-1.265805364,0.864830732,0.282051295,0.655430138,2.799999952,1.333333373,PIT,HOU,6,30,HOU,HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0
BAL,-8.263084412,-1.285269976,0.743375659,0.268292665,0.512436092,3.599999905,2,-1.125380039,0.109010644,1.113971472,0.305555582,1.018324614,3.75,1,BAL,IND,19,22,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0,HOU,IND,20,31,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
JAX,1.898568034,-0.828268826,0.962626934,0.234042555,1.86588943,3,1.25,-1.067680359,-1.033538461,1.062184811,0.289473623,0.942154825,3.25,1,JAX,IND,31,21,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
LA,1.074828506,-0.038604103,0.842607319,0.305555522,1.789260149,1.600000024,1,3.204817533,0.531610608,0.83831346,0.333333313,1.657974601,3.25,1.666666627,LA,IND,29,23,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
TEN,4.363629818,-0.944789469,1.107327104,0.282051295,0.658637047,2.799999952,1,-0.784345508,-0.870469749,0.836508334,0.305555522,0.956288397,3.400000095,1.666666627,TEN,IND,16,23,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
BAL,-8.263084412,-1.285269976,0.743375659,0.268292665,0.512436092,3.599999905,2,-1.125380039,0.109010644,1.113971472,0.305555582,1.018324614,3.75,1,BAL,IND,19,22,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0,HOU,IND,20,31,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
JAX,1.898568034,-0.828268826,0.962626934,0.234042555,1.86588943,3,1.25,-1.067680359,-1.033538461,1.062184811,0.289473623,0.942154825,3.25,1,JAX,IND,31,21,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
LA,1.074828506,-0.038604103,0.842607319,0.305555522,1.789260149,1.600000024,1,3.204817533,0.531610608,0.83831346,0.333333313,1.657974601,3.25,1.666666627,LA,IND,29,23,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
TEN,4.363629818,-0.944789469,1.107327104,0.282051295,0.658637047,2.799999952,1,-0.784345508,-0.870469749,0.836508334,0.305555522,0.956288397,3.400000095,1.666666627,TEN,IND,16,23,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
BAL,-8.263084412,-1.285269976,0.743375659,0.268292665,0.512436092,3.599999905,2,-1.125380039,0.109010644,1.113971472,0.305555582,1.018324614,3.75,1,BAL,IND,19,22,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0,HOU,IND,20,31,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
JAX,1.898568034,-0.828268826,0.962626934,0.234042555,1.86588943,3,1.25,-1.067680359,-1.033538461,1.062184811,0.289473623,0.942154825,3.25,1,JAX,IND,31,21,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
LA,1.074828506,-0.038604103,0.842607319,0.305555522,1.789260149,1.600000024,1,3.204817533,0.531610608,0.83831346,0.333333313,1.657974601,3.25,1.666666627,LA,IND,29,23,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
TEN,4.363629818,-0.944789469,1.107327104,0.282051295,0.658637047,2.799999952,1,-0.784345508,-0.870469749,0.836508334,0.305555522,0.956288397,3.400000095,1.666666627,TEN,IND,16,23,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
BAL,-8.263084412,-1.285269976,0.743375659,0.268292665,0.512436092,3.599999905,2,-1.125380039,0.109010644,1.113971472,0.305555582,1.018324614,3.75,1,BAL,IND,19,22,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
HOU,1.118422866,-0.586368859,1.462084293,0.261904776,0.67858243,3.5,1,4.245210648,-1.406549096,0.996988297,0.249999985,1.653515339,5.5,0,HOU,IND,20,31,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
JAX,1.898568034,-0.828268826,0.962626934,0.234042555,1.86588943,3,1.25,-1.067680359,-1.033538461,1.062184811,0.289473623,0.942154825,3.25,1,JAX,IND,31,21,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
LA,1.074828506,-0.038604103,0.842607319,0.305555522,1.789260149,1.600000024,1,3.204817533,0.531610608,0.83831346,0.333333313,1.657974601,3.25,1.666666627,LA,IND,29,23,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
TEN,4.363629818,-0.944789469,1.107327104,0.282051295,0.658637047,2.799999952,1,-0.784345508,-0.870469749,0.836508334,0.305555522,0.956288397,3.400000095,1.666666627,TEN,IND,16,23,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
BAL,-8.263084412,-1.285269976,0.743375659,0.268292665,0.512436092,3.599999905,2,-1.125380039,0.109010644,1.113971472,0.305555582,1.018324614,3.75,1,BAL,IND,19,22,IND,IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1
